"Gene_id","name","Annot","Variant","left.ctl","left.treat","mid.ctl","mid.treat","right.ctl","right.treat","sides.ctl","sides.treat"
"mal_mito_1:mRNA","mal_mito_1:mRNA","mal_mito_1:mRNA",FALSE,10.7712923778992,13.2844697372274,20.0139876831998,24.1934239099082,29.9742736685199,31.2192317534376,20.7315783632193,20.3102775807568
"mal_mito_2:mRNA","mal_mito_2:mRNA","mal_mito_2:mRNA",FALSE,13.1547174624785,14.5245944109564,23.0940617271144,27.3040883473142,33.5554660974599,37.2309465851005,23.6161218328239,24.4514526487427
"mal_mito_3:mRNA","mal_mito_3:mRNA","mal_mito_3:mRNA",FALSE,9.61226956103901,14.0387849661951,18.4580384773151,26.1227584678347,29.7557836120654,35.0112913350026,20.9100146957893,22.927317833363
"malmito_rna_10:rRNA","malmito_rna_10:rRNA","malmito_rna_10:rRNA",FALSE,5.17634170581217,3.12756167896781,4.65102987029897,4.23030702059347,8.15671550364333,12.7384007989085,8.68202733915652,11.6356554572829
"malmito_rna_1:rRNA","malmito_rna_1:rRNA","malmito_rna_1:rRNA",FALSE,5.53254485323419,4.78796760628568,2.93262287136471,6.4750526649655,6.42649272894903,13.1148745174962,9.02641471081851,11.4277894588164
"malmito_rna_LSUF:rRNA","malmito_rna_LSUF:rRNA","malmito_rna_LSUF:rRNA",FALSE,3.38591164075314,3.50065325432226,2.30484274801752,5.66780928773099,6.41729962128689,11.9822888565116,7.49836851402251,9.81513282310291
"malmito_rna_LSUG:rRNA","malmito_rna_LSUG:rRNA","malmito_rna_LSUG:rRNA",FALSE,1.81411307673121,0.965212987909234,2.12841248447999,3.53136671563901,7.79005922657368,11.5374640281418,7.47575981882491,8.97131030041202
"malmito_rna_RNA4:rRNA","malmito_rna_RNA4:rRNA","malmito_rna_RNA4:rRNA",FALSE,10.1287169564164,7.42458115402259,14.1286509145863,12.4322158135699,13.8687446387185,13.4889789032361,9.86881068054854,8.48134424368883
"malmito_rna_RNA5:rRNA","malmito_rna_RNA5:rRNA","malmito_rna_RNA5:rRNA",FALSE,5.26819463716535,0.845517601959279,5.48559862454146,3.90233625978756,8.00690933134642,13.3698049127167,7.78950534397031,10.3129862548884
"malmito_rna_RNA7:rRNA","malmito_rna_RNA7:rRNA","malmito_rna_RNA7:rRNA",FALSE,7.14015394661653,5.6412622474408,3.75564365729465,5.20000060853815,8.15202967533875,13.0631135275734,11.5365399646606,13.504375166476
"malmito_rna_SSUF:rRNA","malmito_rna_SSUF:rRNA","malmito_rna_SSUF:rRNA",FALSE,11.0838858642676,9.04992066126688,17.6765385871463,16.738717291797,22.3135169399439,22.2025469036479,15.7208642170652,14.5137502731178
"malmito_SSUB:rRNA","malmito_SSUB:rRNA","malmito_SSUB:rRNA",FALSE,12.5235647329949,12.9931417016253,20.3558632286154,22.8809819436789,23.5067846860938,27.6927283290517,15.6744861904733,17.8048880869981
"mal_rna_10:rRNA","mal_rna_10:rRNA","mal_rna_10:rRNA",FALSE,4.60483453971476,2.87506214446517,2.9114631547799,4.94513560085556,7.64083852336025,11.1172485192591,9.3342099082951,9.04717506286873
"mal_rna_14:rRNA","mal_rna_14:rRNA","mal_rna_14:rRNA",FALSE,9.13175829125294,7.33683503730191,4.56021089239437,7.13640693786718,9.24239528128361,16.0468037161293,13.8139426801422,16.247231815564
"mal_rna_15:rRNA","mal_rna_15:rRNA","mal_rna_15:rRNA",FALSE,15.309463522229,15.6404552985651,24.3648013787726,27.8260785669233,28.6630765363889,34.36424638765,19.6077386798453,22.1786231192918
"mal_rna_17:rRNA","mal_rna_17:rRNA","mal_rna_17:rRNA",FALSE,10.6984251382222,10.1581815877243,5.16290247085439,9.03151500512728,9.95298287324473,16.4561346419727,15.4885055406126,17.5828012245697
"mal_rna_18:rRNA","mal_rna_18:rRNA","mal_rna_18:rRNA",FALSE,11.2702488762299,11.1632126795055,4.74320974544991,5.69082144835111,7.09689207352679,10.942557898065,13.6239312043068,16.4149491292194
"mal_rna_19:rRNA","mal_rna_19:rRNA","mal_rna_19:rRNA",FALSE,8.70504601401803,6.39125487379289,4.23460917954372,7.01196645687683,8.26254311358316,15.9480077784792,12.7329799480575,15.3272961953953
"mal_rna_9:rRNA","mal_rna_9:rRNA","mal_rna_9:rRNA",FALSE,3.16512080836609,3.56624814065518,2.35569003195145,7.11869953845163,3.47789104382214,10.6485980335495,4.28732182023679,7.09614663575307
"mCherry","mCherry","mCherry",FALSE,6.2175958344089,3.77037385669258,6.40956332814703,4.3684494043525,4.05383703069134,4.49088138939903,3.86186953695321,3.89280584173912
"Mp_rRNA","Mp_rRNA","Mp_rRNA",FALSE,0,6.64660583647117,0,9.4483025468718,0,5.96490267375618,0,3.16320596335555
"ncRNA_thermreg","ncRNA_thermreg","ncRNA_thermreg",FALSE,1.3010562999009,2.79798222734482,2.36807600143978,5.6208202141753,9.68588468005985,11.3497589764094,8.61886497852097,8.52692098957889
"neoR","neoR","neoR",FALSE,19.2188638721064,20.5285379813886,6.31998998011161,10.5869033972179,1.42550539093836,4.52712750011441,14.3243792829332,14.468762084285
"PF01TR004","PF01TR004","PF01TR004",FALSE,6.3905468869583,1.80612264660502,6.44715593031603,4.7766916414841,9.39861444010312,9.65072766906906,9.34200539674539,6.68015867418998
"PF01TR006","PF01TR006","PF01TR006",FALSE,18.2444369508261,9.21845525920701,15.2519011064665,5.74378201665978,18.6443087528523,13.3491089581364,21.6368445972118,16.8237822006836
"PF02TR003","PF02TR003","PF02TR003",FALSE,24.1807975863189,20.1449934060042,14.3009188450404,18.5154599159416,6.46821059793077,11.2343886861281,16.3480893392093,12.8639221761907
"PF03TR001","PF03TR001","PF03TR001",FALSE,8.80770535153948,9.013166464987,2.68870284991498,4.15112336817868,0.587590535807896,2.18364962498362,6.70659303743239,7.04569272179194
"PF04TR001","PF04TR001","PF04TR001",FALSE,10.8536076158662,23.8230762441757,21.533787121091,30.6965984828574,31.7161598973162,36.7747455548088,21.0359803920915,29.901223316127
"PF04TR003","PF04TR003","PF04TR003",FALSE,7.99492962764,4.54891032945666,3.99620129259279,2.23461819044083,4.2934179244163,4.42946661923421,8.2921462594635,6.74375875825004
"PF05TR001","PF05TR001","PF05TR001",FALSE,4.96615036013557,12.3658755948802,10.8997330835918,17.9454695718799,19.6102263005748,25.3092314119297,13.6766435771186,19.7296374349299
"PF05TR003","PF05TR003","PF05TR003",FALSE,7.83361030218696,6.73220574688129,6.45582522752026,2.76492599112333,6.10650682180271,4.6044762869561,7.48429189646941,8.57175604271405
"PF06TR002","PF06TR002","PF06TR002",FALSE,11.288647839356,8.18589539362049,11.2578977642161,8.43655385615407,7.02828116118396,6.92107279226829,7.05903123632389,6.67041432973471
"PF06TR004","PF06TR004","PF06TR004",FALSE,3.92590395978576,2.77980429357822,6.35888892479498,1.90118825876507,11.0545812099404,4.63406080764644,8.62159624493118,5.51267684245959
"PF06TR006","PF06TR006","PF06TR006",FALSE,20.9927660488442,12.6125965764652,20.9990154668016,8.59758176368836,30.0031315715563,20.9230980250576,29.996882153599,24.9381128378344
"PF07TR001","PF07TR001","PF07TR001",FALSE,6.02492007823181,13.6316723454685,3.95017393979535,8.00398000432674,1.95017604832258,4.32021973422372,4.02492218675903,9.94791207536546
"PF07TR003","PF07TR003","PF07TR003",FALSE,12.2588592458567,9.82084803898608,17.3098470452469,16.6377679768013,17.7247998414094,18.544304436947,12.6738120420192,11.7273844991318
"PF08TR002","PF08TR002","PF08TR002",FALSE,16.4636678791487,21.9602910366951,11.0413064601596,13.8204180167141,5.54522236539824,7.05095668801116,10.9675837843874,15.1908297079922
"PF09TR001","PF09TR001","PF09TR001",FALSE,6.54975632693093,6.76573608352153,4.13307030751686,3.12242723854257,1.97901103649263,2.45662392983155,4.39569705590671,6.09993277481051
"PF09TR002","PF09TR002","PF09TR002",FALSE,9.66361808850409,9.08686399948534,20.3603040581481,17.8285922746962,34.0223002121818,28.523943795921,23.3256142425378,19.7822155207101
"PF09TR003","PF09TR003","PF09TR003",FALSE,11.7558701420845,11.9046638077949,5.09647507710338,6.77832066512106,1.52060782594877,4.05255267032699,8.18000289092991,9.17889581300086
"PF09TR004","PF09TR004","PF09TR004",FALSE,2.27704161511401,4.26963510381735,0.731604818209438,1.36227372086815,0.329672691243376,0.655201323894782,1.87510948814794,3.56256270684399
"PF09TR005","PF09TR005","PF09TR005",FALSE,12.6325174307762,13.309125447737,4.0980656109218,7.57746681792236,2.02028741735473,4.39341638309732,10.5547392372091,10.125075012912
"PF10TR001","PF10TR001","PF10TR001",FALSE,5.23095945444749,20.4389168139968,3.56850153265755,14.8302133169971,1.81469424727688,9.41237403852876,3.47715216906683,15.0210775355284
"PF10TR002","PF10TR002","PF10TR002",FALSE,1.87783986020774,1.41429396114467,1.1122501097957,1.82159054143648,2.75045403797972,3.32097526246781,3.51604378839176,2.913678682176
"PF10TR003","PF10TR003","PF10TR003",FALSE,5.40622135888285,5.00505190513821,3.41440483463827,3.74893553664195,8.89606464465495,9.51603991007531,10.8878811688995,10.7721562785716
"PF10TR004","PF10TR004","PF10TR004",FALSE,9.17542290519634,6.44701247356882,3.18566272323715,1.82676012993478,0.887898327361048,1.45525230153456,6.87765850932024,6.0755046451686
"PF10TR006","PF10TR006","PF10TR006",FALSE,34.6755747631575,32.8715616049463,26.8779558086469,26.7757678026483,14.8490985428583,16.2722179814682,22.6467174973689,22.3680117837662
"PF10TR007","PF10TR007","PF10TR007",FALSE,3.94437291260176,6.93752220143233,8.03713476178413,9.90963426641775,12.5558310852895,13.7439519221443,8.46306923610709,10.7718398571588
"PF10TR008","PF10TR008","PF10TR008",FALSE,14.7578382291723,9.58761249818161,7.33786535402237,5.58568518079838,14.7813058554473,11.5329490769327,22.2012787305972,15.5348763943159
"PF10TR009","PF10TR009","PF10TR009",FALSE,1.19806997675399,3.59737877743191,2.98809083914586,5.48420974775761,6.47724301893348,7.88172032222955,4.68722215654161,5.99488935190385
"PF10TR010","PF10TR010","PF10TR010",FALSE,6.49274095481178,6.7383691290708,5.61960009557453,3.90529428569882,7.48039390715472,8.70273594923676,8.35353476639197,11.5358107926087
"PF11TR001","PF11TR001","PF11TR001",FALSE,13.569143670847,16.2942179999109,7.41077462769235,10.9859475069045,3.47531461098567,5.52342491716619,9.63368365414033,10.8316954101725
"PF11TR002","PF11TR002","PF11TR002",FALSE,4.65437894073629,1.73920390981888,2.97719534363433,0.453957797356675,2.27263351533454,0.252812519539117,3.9498171124365,1.53805863200133
"PF11TR004","PF11TR004","PF11TR004",FALSE,13.1323060757308,13.3083957605587,4.53884910596921,3.35358579918764,0.840648119900798,0.31203489712892,9.43410508966243,10.2668448584999
"PF11TR007","PF11TR007","PF11TR007",FALSE,5.44394318832558,5.41527766232804,5.90878504088019,1.97018414134481,6.02884054927817,2.79029061022618,5.56399869672356,6.23538413120941
"PF11TR009","PF11TR009","PF11TR009",FALSE,7.34483303899719,7.44964405851366,4.5211008695145,4.04626925836913,2.11977687391008,2.30518106064425,4.94350904339277,5.70855586078877
"PF11TR010","PF11TR010","PF11TR010",FALSE,5.06276638356101,10.9810938853831,3.69838319542763,18.0734285642798,10.8231583868296,21.5037942324094,12.1875415749629,14.4114595535127
"PF11TR012","PF11TR012","PF11TR012",FALSE,3.06591914925576,0.928163340828269,3.66358029786729,4.509188905849,10.6261126299321,12.426726662733,10.0284514813205,8.84570109771229
"PF12TR003","PF12TR003","PF12TR003",FALSE,5.10582742707161,6.04860760264561,8.83433486082668,8.08877265528215,8.60939346715474,6.91656185539003,4.88088603339967,4.87639680275349
"PF12TR004","PF12TR004","PF12TR004",FALSE,7.62709605144557,3.95099451935912,2.91374570006387,1.30615830210251,3.1270341014781,1.56340301606105,7.8403844528598,4.20823923331765
"PF12TR007","PF12TR007","PF12TR007",FALSE,5.64716450930564,6.159469214487,1.95851834313213,3.75026923186162,1.51945495415115,2.78545168639945,5.20810112032466,5.19465166902482
"PF12TR008","PF12TR008","PF12TR008",FALSE,11.7159695402432,16.9220778639556,5.97909100525932,5.79969109162547,3.59895312760648,1.54423358515341,9.33583166259037,12.6666203574835
"PF12TR009","PF12TR009","PF12TR009",FALSE,5.32361294956525,4.36095542347973,1.7046937537469,4.14610920983418,0.742691399720897,3.88911573877806,4.36161059553925,4.10396195242362
"PF12TR010","PF12TR010","PF12TR010",FALSE,8.77567582788604,11.0413868846819,7.67793957838659,4.4230946187303,10.1576858928475,7.15011896976353,11.2554221423469,13.7684112357151
"PF12TR012","PF12TR012","PF12TR012",FALSE,7.0562616662967,7.91764258402896,15.0090557091391,15.3274365922849,25.5352494630173,25.7478264196388,17.582455420175,18.3380324113828
"PF12TR013","PF12TR013","PF12TR013",FALSE,15.4455249821406,12.5818934746179,7.68373018999353,8.70704719519545,4.1333275586748,4.43244089091843,11.8951223508218,8.30728717034092
"PF12TR015","PF12TR015","PF12TR015",FALSE,21.5964594483257,16.0778645219874,6.6912534982704,6.75372066399521,1.92081756904581,7.10500482092149,16.8260235191011,16.4291486789137
"PF12TR017","PF12TR017","PF12TR017",FALSE,14.5723544457497,16.2709141195848,8.18536431737881,10.0411269114319,3.51919427252854,4.95881832760824,9.90618440089942,11.1886055357612
"PF12TR018","PF12TR018","PF12TR018",FALSE,2.78432754529515,5.74837257431356,5.35373478385026,8.10113948997359,7.30623640947971,8.80581894576459,4.7368291709246,6.45305203010456
"PF13TR002","PF13TR002","PF13TR002",FALSE,18.7292553094547,19.016805235579,15.4226174988039,20.2652142378796,9.09474326014099,12.0089420807706,12.4013810707918,10.7605330784701
"PF13TR003","PF13TR003","PF13TR003",FALSE,4.82102348949976,4.95745224237844,2.21657481894391,5.00181862532307,3.94945893769928,7.0985397006771,6.55390760825513,7.05417331773246
"PF13TR004","PF13TR004","PF13TR004",FALSE,20.785430142775,15.60203978336,16.3049012905439,15.4957423684879,9.0702884835511,11.3764821739337,13.5508173357822,11.4827795888058
"PF13TR005","PF13TR005","PF13TR005",FALSE,14.5175906896755,16.7331316110517,7.14441668614002,9.60241688751442,3.24725277744967,4.41715362562911,10.6204267809852,11.5478683491664
"PF13TR007","PF13TR007","PF13TR007",FALSE,9.93553546124756,15.287471705741,7.09037560644485,11.3808690684399,3.72016760266429,7.04581036239347,6.56532745746701,10.9524129996946
"PF13TR008","PF13TR008","PF13TR008",FALSE,3.08816112993698,0.824297884053878,3.30288345551853,4.52135759881639,10.2537638238046,12.9143893054827,10.0390414982231,9.21732959072022
"PF13TR011","PF13TR011","PF13TR011",FALSE,13.7453972819405,13.1057494729843,4.77820506930923,7.7017096449434,3.75248016615815,9.79290228138732,12.7196723787894,15.1969421094282
"PF14TR002","PF14TR002","PF14TR002",FALSE,3.65067007093551,0.887799642934986,5.29974929858195,2.57084451285378,8.3715096413802,8.54540943352939,6.72243041373375,6.8623645636106
"PF14TR003","PF14TR003","PF14TR003",FALSE,3.72152224490591,2.139634782386,4.17048930503742,1.31160433454107,3.91710161347438,3.02084546775664,3.46813455334286,3.84887591560157
"PF14TR004","PF14TR004","PF14TR004",FALSE,15.9605240619456,17.4229221633773,10.4605974006674,12.6874170694112,5.39803443622942,6.60884552330578,10.8979610975076,11.3443506172719
"PF14TR005","PF14TR005","PF14TR005",FALSE,0.795263367774602,3.62848029936891,1.99551785556196,5.50018231863142,4.35825577225631,5.0075753537914,3.15800128446896,3.1358733345289
"PF14TR006","PF14TR006","PF14TR006",FALSE,17.4372393976174,13.7233401794014,18.0331324795602,11.6662853106275,35.5597851763323,31.0828793207003,34.9638920943896,33.1399341894741
"PF14TR007","PF14TR007","PF14TR007",FALSE,8.11824009828816,5.69119024691757,5.07627050819437,1.31714771914474,4.48749801943671,0.221586441913818,7.5294676095305,4.59562896968665
"PF14TR011","PF14TR011","PF14TR011",FALSE,2.22310076774106,5.50849193727502,4.77446442176482,9.79100939277487,8.26807136649779,17.9801811976861,5.71670771247403,13.6976637421862
"PF3D7_0100100","VAR","erythrocyte memb. prot. 1 PfEMP1",FALSE,12.1540424378383,34.1199325379091,4.01821634751936,14.0009995622981,0.477666643894222,5.52850657748165,8.61349273421321,25.6474395530926
"PF3D7_0100200","RIF","rifin",TRUE,9.15404476746943,11.5643651561209,3.14576214193863,9.93757671933109,2.32182677502001,6.60792881878324,8.33010940055081,8.2347172555731
"PF3D7_0100400","RIF","rifin",TRUE,2.59308670328666,6.49208401109743,4.7503560871081,5.12901823944316,5.65665875370119,4.71271560688375,3.49938936987975,6.07578137853801
"PF3D7_0100500",NA,"erythrocyte memb. prot. 1 (PfEMP1) exon 1 pseudo",FALSE,5.68715337416121,6.69177238217248,3.95095038366059,2.29297226975689,2.74400947479963,2.93843829215159,4.48021246530025,7.33723840456718
"PF3D7_0100600","RIF","rifin",TRUE,11.2751433892356,10.6224229650585,8.104666525756,6.38304593438779,7.37555508466989,3.01876816276755,10.5460319481495,7.25814519343821
"PF3D7_0100800","RIF","rifin",TRUE,6.7595062205968,5.89206556527335,1.99035312204146,2.95117145494308,0.0949137151368296,2.20123528140922,4.86406681369216,5.1421293917395
"PF3D7_0100900","RIF","rifin",TRUE,16.8662411725228,17.653971204505,7.08082573870754,8.38599133704365,1.97940477144813,3.6137609183641,11.7648202052634,12.8817407858255
"PF3D7_0101000","RIF","rifin",TRUE,12.8948997708036,10.0918948211384,9.99678591943069,2.44083830490985,9.39356301223862,0.160230010820609,12.2916768636115,7.81128652704912
"PF3D7_0101300","MC-2TM","Pfmc-2TM Maurer's cleft two transmemb. prot.",TRUE,9.04598837428903,40.0028402307722,4.75229558460141,45.6985833956079,1.89683601650522,28.6443849185872,6.19052880619284,22.9486417537515
"PF3D7_0101500","VAR","erythrocyte memb. prot. 1 (PfEMP1) exon 2 pseudo",TRUE,13.2434934837058,30.9926083269849,8.68529285634843,16.5571965824411,6.41584655684586,7.26355321854192,10.9740471842032,21.6989649630857
"PF3D7_0101600","RIF","rifin",TRUE,10.414580613578,20.9042130067507,3.21996347859725,18.0531794791453,0.893183115276881,11.1954489832369,8.0878002502576,14.0464825108424
"PF3D7_0101800",NA,"stevor",TRUE,4.18306224190326,7.18915032344058,1.57314144998911,5.3455940912001,1.72162755925226,3.74094091362576,4.33154835116641,5.58449714586624
"PF3D7_0101900","RIF","rifin",TRUE,4.86583934457895,6.09882112613202,3.75683819788158,3.74600384346738,2.07074370437183,2.35295677806546,3.17974485106921,4.70577406073011
"PF3D7_0102000",NA,"Pl. xptd. prot. (PHISTa) ukwn. func. pseudo",TRUE,11.9319828066745,23.9665267674897,13.5347485662425,26.4867863181978,9.04954585932658,15.8422729419303,7.44678009975853,13.3220133912222
"PF3D7_0102100",NA,"stevor pseudo",TRUE,16.3667802056215,20.7439601626438,5.78133883897792,16.8309349303838,0.967275282006926,9.87704479301927,11.5527166486505,13.7900700252793
"PF3D7_0102200","RESA","ring-infected erythrocyte surface antigen",TRUE,11.9222034167375,21.1605429381813,4.56196688367052,10.70830457242,5.28835533411266,8.1928732483793,12.6485918671797,18.6451116141405
"PF3D7_0102300",NA,"Pl. xptd. prot. ukwn. func.",FALSE,23.2923581380464,24.7451922574261,39.5977259794185,41.9486139078401,44.1563774733511,46.8238490858111,27.851009631979,29.6204274353972
"PF3D7_0102400",NA,"lysophospholipase put. pseudo",TRUE,1.21099291796706,4.889506047496,2.48237519842646,6.29321640996293,3.92709864542151,5.38936383556009,2.65571636496211,3.98565347309315
"PF3D7_0102500","EBA181","erythrocyte binding antigen-181",FALSE,6.94119466242678,5.00158820963868,4.14303773067899,2.81505412935628,8.31398962842427,6.15859644609795,11.1121465601721,8.34513052638034
"PF3D7_0102600","FIKK1","serine/threonine prot. kinase FIKK family",TRUE,20.9583867781247,24.3545185339415,11.6438861432395,21.5335372266248,4.97140031541925,12.076753447943,14.2859009503044,14.8977347552597
"PF3D7_0102700","MaTrA","merozoite-associated tryptophan-rich antigen",FALSE,18.8291492419277,15.5285173906248,11.9690100149079,7.91939174341473,6.36202635448931,3.35803143282281,13.2221655815091,10.9671570800329
"PF3D7_0102800",NA,"seipin domain-containing prot. put.",FALSE,12.8128562127306,10.5029521967205,18.6651072919756,18.0499860963783,20.0858382038536,20.7651159429464,14.2335871246087,13.2180820432886
"PF3D7_0102900",NA,"aspartate--tRNA ligase",FALSE,15.2622428469239,15.154080588881,15.0308486572829,15.4178950085638,9.33614896646208,10.5548313074651,9.56754315610316,10.2910168877824
"PF3D7_0103000",NA,"vacuolar prot. sorting-associated prot. VTA1 put.",FALSE,7.23744456804703,6.29096624168815,2.99525365229358,2.88552865531875,4.31047371239676,3.7608720251622,8.5526646281502,7.1663096115316
"PF3D7_0103100","VPS51","vacuolar prot. sorting-associated prot. 51 put.",FALSE,0.731120587280889,2.23282243038853,0.847206355470734,3.05082938227398,3.08799416943025,3.55958427946426,2.9719084012404,2.7415773275788
"PF3D7_0103200","NT4","nucleoside transporter 4",FALSE,12.3589099690973,11.574513680806,13.4156798324028,13.7917433933022,8.64869079941203,11.316725048218,7.59192093610646,9.09949533572181
"PF3D7_0103300",NA,"cvd. prot. ukwn. func.",FALSE,11.7335106848758,11.8912677478227,7.36568131409569,7.87299539181719,3.51162008218451,4.59480099177767,7.87944945296465,8.6130733477832
"PF3D7_0103400",NA,"zinc-carboxypeptidase put.",FALSE,10.5472107358683,12.1845769901246,18.2924990803552,18.4598866112739,17.9951707152173,17.3503075827696,10.2498823707304,11.0749979616202
"PF3D7_0103500",NA,"cvd. Pl. prot. ukwn. func.",FALSE,13.433582757423,16.4023180593414,23.5063407907556,23.5046044307879,23.9322131118956,23.6956406995384,13.859455078563,16.5933543280919
"PF3D7_0103600",NA,"ATP-dependent RNA helicase put.",FALSE,9.01704320470541,7.72259846313087,11.2572048826503,9.96797669514844,7.59548786433359,8.64267158165457,5.35532618638872,6.397293349637
"PF3D7_0103700","PSTK","L-seryl-tRNA(Sec) kinase put.",FALSE,1.76396761633024,6.03387229274333,0.964331167075621,2.20958542429687,2.19173587020102,2.53781923773707,2.99137231945564,6.36210610618353
"PF3D7_0103800","ARP1","actin-related prot.",FALSE,11.2037864865362,10.114951735497,8.90006211234047,7.9152873291491,18.9013932393769,20.4507549831722,21.2051176135726,22.6504193895201
"PF3D7_0103900","PIESP15","parasite-infected erythrocyte surface prot.",FALSE,12.7542025987875,10.6100590988166,19.0476206703091,17.4149630074332,18.5946927848467,17.9997542679996,12.3012747133251,11.194850359383
"PF3D7_0104000","TRSP","thrombospondin-related sporozoite prot.",FALSE,9.00416236843257,9.47517312339168,3.74829811390377,4.50203199825053,5.46925500090607,7.65574779862605,10.7251192554349,12.6288889237672
"PF3D7_0104100",NA,"cvd. Pl. memb. prot. ukwn. func.",FALSE,8.38583996577991,6.52294781275971,5.38360125942717,6.03040686942108,14.3118763138757,15.6351028661568,17.3141150202284,16.1276438094954
"PF3D7_0104200",NA,"StAR-related lipid transfer prot.",FALSE,13.3370810035662,16.4702153913872,21.8795180780454,27.5094676297981,25.7201388486175,29.6709735187499,17.1777017741382,18.631721280339
"PF3D7_0104300","UBP1","ubiquitin carboxyl-terminal hydrolase 1 put.",FALSE,12.2972818738992,10.9393221714432,9.82094683666468,8.11870243505564,5.51891347661823,5.38673570923115,7.99524851385279,8.20735544561872
"PF3D7_0104400","LytB","4-hydroxy-3-methylbut-2-enyl diphosphate reductase",FALSE,10.4838543617652,10.1248002094287,17.7604941610593,17.2249062024073,20.7397292191721,19.3806833016055,13.4630894198779,12.2805773086268
